benchmark,solver,iterations,makespan-optimum,makespan,robustness
j20.mm/j2010_1.mm,TabuSearch,2500,18,18,20
j20.mm/j2010_1.mm,GeneticAlgorithm,2500,18,18,18
j20.mm/j2010_1.mm,SimulatedAnnealing,2500,18,18,18
j20.mm/j2010_1.mm,HillClimbing,2500,18,18,17
j20.mm/j2010_1.mm,RandomSolver,2500,18,22,16
j20.mm/j2010_1.mm,TabuSearch,5000,18,18,18
j20.mm/j2010_1.mm,GeneticAlgorithm,5000,18,18,22
j20.mm/j2010_1.mm,SimulatedAnnealing,5000,18,18,19
j20.mm/j2010_1.mm,TabuSearch,1000,18,18,16
j20.mm/j2010_1.mm,HillClimbing,5000,18,25,19
j20.mm/j2010_1.mm,GeneticAlgorithm,1000,18,18,15
j20.mm/j2010_1.mm,SimulatedAnnealing,1000,18,19,20
j20.mm/j2010_1.mm,HillClimbing,1000,18,18,17
j20.mm/j2010_1.mm,RandomSolver,1000,18,23,17
j20.mm/j2010_1.mm,TabuSearch,500,18,21,18
j20.mm/j2010_1.mm,RandomSolver,5000,18,24,22
j20.mm/j2010_1.mm,GeneticAlgorithm,500,18,18,14
j20.mm/j2010_1.mm,SimulatedAnnealing,500,18,22,20
j20.mm/j2010_1.mm,HillClimbing,500,18,18,17
j20.mm/j2010_1.mm,RandomSolver,500,18,25,19
j20.mm/j2010_1.mm,TabuSearch,1000,18,19,18
j20.mm/j2010_1.mm,TabuSearch,2500,18,19,23
j20.mm/j2010_1.mm,GeneticAlgorithm,1000,18,18,15
j20.mm/j2010_1.mm,SimulatedAnnealing,1000,18,19,15
j20.mm/j2010_1.mm,HillClimbing,1000,18,19,16
j20.mm/j2010_1.mm,GeneticAlgorithm,2500,18,18,19
j20.mm/j2010_1.mm,SimulatedAnnealing,2500,18,19,23
j20.mm/j2010_1.mm,RandomSolver,1000,18,24,7
j20.mm/j2010_1.mm,TabuSearch,500,18,19,18
j20.mm/j2010_1.mm,HillClimbing,2500,18,19,20
j20.mm/j2010_1.mm,GeneticAlgorithm,500,18,18,16
j20.mm/j2010_1.mm,SimulatedAnnealing,500,18,19,18
j20.mm/j2010_1.mm,HillClimbing,500,18,18,19
j20.mm/j2010_1.mm,RandomSolver,500,18,25,13
j20.mm/j2010_1.mm,TabuSearch,5000,18,18,19
j20.mm/j2010_1.mm,RandomSolver,2500,18,21,15
j20.mm/j2010_1.mm,GeneticAlgorithm,5000,18,18,18
j20.mm/j2010_1.mm,SimulatedAnnealing,5000,18,18,20
j20.mm/j2010_1.mm,HillClimbing,5000,18,19,17
j20.mm/j2010_1.mm,RandomSolver,5000,18,23,13
j20.mm/j2010_1.mm,TabuSearch,2500,18,18,18
j20.mm/j2010_1.mm,GeneticAlgorithm,2500,18,18,21
j20.mm/j2010_1.mm,SimulatedAnnealing,2500,18,18,15
j20.mm/j2010_1.mm,HillClimbing,2500,18,19,23
j20.mm/j2010_1.mm,RandomSolver,2500,18,21,14
j20.mm/j2010_1.mm,TabuSearch,1000,18,18,19
j20.mm/j2010_1.mm,TabuSearch,5000,18,18,19
j20.mm/j2010_1.mm,GeneticAlgorithm,1000,18,18,14
j20.mm/j2010_1.mm,SimulatedAnnealing,1000,18,19,19
j20.mm/j2010_1.mm,HillClimbing,1000,18,18,15
j20.mm/j2010_1.mm,RandomSolver,1000,18,24,21
j20.mm/j2010_1.mm,GeneticAlgorithm,5000,18,18,22
j20.mm/j2010_1.mm,HillClimbing,5000,18,19,18
j20.mm/j2010_1.mm,SimulatedAnnealing,5000,18,18,17
j20.mm/j2010_1.mm,TabuSearch,500,18,18,13
j20.mm/j2010_1.mm,GeneticAlgorithm,500,18,19,13
j20.mm/j2010_1.mm,SimulatedAnnealing,500,18,19,18
j20.mm/j2010_1.mm,HillClimbing,500,18,25,23
j20.mm/j2010_1.mm,RandomSolver,500,18,24,15
j20.mm/j2010_1.mm,RandomSolver,5000,18,24,17
j20.mm/j2010_1.mm,TabuSearch,2500,18,18,17
j20.mm/j2010_1.mm,GeneticAlgorithm,2500,18,18,19
j20.mm/j2010_1.mm,SimulatedAnnealing,2500,18,18,16
j20.mm/j2010_1.mm,HillClimbing,2500,18,18,20
j20.mm/j2010_1.mm,RandomSolver,2500,18,21,10
j20.mm/j2010_1.mm,TabuSearch,5000,18,19,23
j20.mm/j2010_1.mm,GeneticAlgorithm,5000,18,18,18
j20.mm/j2010_1.mm,SimulatedAnnealing,5000,18,18,18
j20.mm/j2010_1.mm,HillClimbing,5000,18,19,21
j20.mm/j2010_1.mm,TabuSearch,1000,18,18,19
j20.mm/j2010_1.mm,RandomSolver,5000,18,23,14
j20.mm/j2010_1.mm,TabuSearch,500,18,18,15
j20.mm/j2010_1.mm,HillClimbing,500,18,19,18
j20.mm/j2010_1.mm,GeneticAlgorithm,1000,18,18,21
j20.mm/j2010_1.mm,SimulatedAnnealing,1000,18,18,17
j20.mm/j2010_1.mm,HillClimbing,1000,18,18,18
j20.mm/j2010_1.mm,RandomSolver,500,18,27,19
j20.mm/j2010_1.mm,SimulatedAnnealing,500,18,19,17
j20.mm/j2010_1.mm,GeneticAlgorithm,500,18,19,17
j20.mm/j2010_1.mm,RandomSolver,1000,18,24,11
j20.mm/j2010_1.mm,TabuSearch,2500,18,19,20
j20.mm/j2010_1.mm,GeneticAlgorithm,2500,18,18,14
j20.mm/j2010_1.mm,SimulatedAnnealing,2500,18,18,16
j20.mm/j2010_1.mm,HillClimbing,2500,18,19,18
j20.mm/j2010_1.mm,RandomSolver,2500,18,23,17
j20.mm/j2010_1.mm,TabuSearch,1000,18,19,15
j20.mm/j2010_1.mm,TabuSearch,5000,18,19,22
j20.mm/j2010_1.mm,GeneticAlgorithm,1000,18,18,18
j20.mm/j2010_1.mm,SimulatedAnnealing,1000,18,22,16
j20.mm/j2010_1.mm,HillClimbing,1000,18,19,16
j20.mm/j2010_1.mm,RandomSolver,1000,18,24,18
j20.mm/j2010_1.mm,HillClimbing,5000,18,18,17
j20.mm/j2010_1.mm,GeneticAlgorithm,5000,18,18,15
j20.mm/j2010_1.mm,TabuSearch,500,18,18,14
j20.mm/j2010_1.mm,SimulatedAnnealing,5000,18,18,18
j20.mm/j2010_1.mm,HillClimbing,500,18,18,17
j20.mm/j2010_1.mm,SimulatedAnnealing,500,18,18,21
j20.mm/j2010_1.mm,GeneticAlgorithm,500,18,19,14
j20.mm/j2010_1.mm,RandomSolver,500,18,25,21
j20.mm/j2010_1.mm,RandomSolver,5000,18,22,19
j20.mm/j2010_1.mm,TabuSearch,1000,18,18,18
j20.mm/j2010_1.mm,TabuSearch,2500,18,18,20
j20.mm/j2010_1.mm,GeneticAlgorithm,1000,18,18,17
j20.mm/j2010_1.mm,SimulatedAnnealing,1000,18,19,18
j20.mm/j2010_1.mm,HillClimbing,1000,18,19,17
j20.mm/j2010_1.mm,GeneticAlgorithm,2500,18,18,18
j20.mm/j2010_1.mm,SimulatedAnnealing,2500,18,18,20
j20.mm/j2010_1.mm,HillClimbing,2500,18,19,20
j20.mm/j2010_1.mm,RandomSolver,1000,18,25,20
j20.mm/j2010_1.mm,TabuSearch,500,18,18,14
j20.mm/j2010_1.mm,GeneticAlgorithm,500,18,19,17
j20.mm/j2010_1.mm,SimulatedAnnealing,500,18,21,17
j20.mm/j2010_1.mm,HillClimbing,500,18,21,20
j20.mm/j2010_1.mm,RandomSolver,500,18,26,17
j20.mm/j2010_1.mm,RandomSolver,2500,18,23,16
j20.mm/j2010_1.mm,TabuSearch,5000,18,19,19
j20.mm/j2010_1.mm,GeneticAlgorithm,5000,18,18,19
j20.mm/j2010_1.mm,SimulatedAnnealing,5000,18,18,15
j20.mm/j2010_1.mm,HillClimbing,5000,18,18,13
j20.mm/j2010_1.mm,RandomSolver,5000,18,24,20
j20.mm/j2010_10.mm,TabuSearch,2500,28,28,28
j20.mm/j2010_10.mm,GeneticAlgorithm,2500,28,28,25
j20.mm/j2010_10.mm,SimulatedAnnealing,2500,28,28,24
j20.mm/j2010_10.mm,HillClimbing,2500,28,30,30
j20.mm/j2010_10.mm,RandomSolver,2500,28,34,21
j20.mm/j2010_10.mm,TabuSearch,5000,28,28,28
j20.mm/j2010_10.mm,GeneticAlgorithm,5000,28,28,28
j20.mm/j2010_10.mm,SimulatedAnnealing,5000,28,28,26
j20.mm/j2010_10.mm,HillClimbing,5000,28,28,25
j20.mm/j2010_10.mm,TabuSearch,1000,28,28,23
j20.mm/j2010_10.mm,GeneticAlgorithm,1000,28,29,27
j20.mm/j2010_10.mm,SimulatedAnnealing,1000,28,28,24
j20.mm/j2010_10.mm,HillClimbing,1000,28,30,31
j20.mm/j2010_10.mm,RandomSolver,1000,28,34,19
j20.mm/j2010_10.mm,TabuSearch,500,28,30,32
j20.mm/j2010_10.mm,RandomSolver,5000,28,31,22
j20.mm/j2010_10.mm,HillClimbing,500,28,30,32
j20.mm/j2010_10.mm,SimulatedAnnealing,500,28,28,22
j20.mm/j2010_10.mm,GeneticAlgorithm,500,28,29,26
j20.mm/j2010_10.mm,RandomSolver,500,28,36,13
j20.mm/j2010_10.mm,TabuSearch,2500,28,28,26
j20.mm/j2010_10.mm,GeneticAlgorithm,2500,28,28,25
j20.mm/j2010_10.mm,SimulatedAnnealing,2500,28,28,28
j20.mm/j2010_10.mm,HillClimbing,2500,28,30,30
j20.mm/j2010_10.mm,RandomSolver,2500,28,31,20
j20.mm/j2010_10.mm,TabuSearch,5000,28,28,29
j20.mm/j2010_10.mm,GeneticAlgorithm,5000,28,28,29
j20.mm/j2010_10.mm,SimulatedAnnealing,5000,28,28,29
j20.mm/j2010_10.mm,HillClimbing,5000,28,30,32
j20.mm/j2010_10.mm,RandomSolver,5000,28,31,14
j20.mm/j2010_10.mm,TabuSearch,1000,28,28,25
j20.mm/j2010_10.mm,GeneticAlgorithm,1000,28,28,19
j20.mm/j2010_10.mm,SimulatedAnnealing,1000,28,28,24
j20.mm/j2010_10.mm,HillClimbing,1000,28,30,30
j20.mm/j2010_10.mm,TabuSearch,500,28,30,30
j20.mm/j2010_10.mm,SimulatedAnnealing,500,28,29,24
j20.mm/j2010_10.mm,HillClimbing,500,28,30,30
j20.mm/j2010_10.mm,GeneticAlgorithm,500,28,29,22
j20.mm/j2010_10.mm,RandomSolver,1000,28,33,25
j20.mm/j2010_10.mm,RandomSolver,500,28,33,12
j20.mm/j2010_10.mm,TabuSearch,2500,28,28,26
j20.mm/j2010_10.mm,TabuSearch,1000,28,28,25
j20.mm/j2010_10.mm,GeneticAlgorithm,2500,28,28,24
j20.mm/j2010_10.mm,SimulatedAnnealing,2500,28,28,28
j20.mm/j2010_10.mm,TabuSearch,500,28,28,25
j20.mm/j2010_10.mm,HillClimbing,500,28,30,32
j20.mm/j2010_10.mm,HillClimbing,2500,28,29,27
j20.mm/j2010_10.mm,RandomSolver,500,28,35,20
j20.mm/j2010_10.mm,GeneticAlgorithm,1000,28,28,20
j20.mm/j2010_10.mm,SimulatedAnnealing,500,28,29,25
j20.mm/j2010_10.mm,HillClimbing,1000,28,30,31
j20.mm/j2010_10.mm,SimulatedAnnealing,1000,28,28,22
j20.mm/j2010_10.mm,GeneticAlgorithm,500,28,28,21
j20.mm/j2010_10.mm,TabuSearch,5000,28,28,25
j20.mm/j2010_10.mm,HillClimbing,5000,28,33,31
j20.mm/j2010_10.mm,RandomSolver,1000,28,29,19
j20.mm/j2010_10.mm,SimulatedAnnealing,5000,28,28,30
j20.mm/j2010_10.mm,RandomSolver,2500,28,29,12
j20.mm/j2010_10.mm,GeneticAlgorithm,5000,28,28,28
j20.mm/j2010_10.mm,RandomSolver,5000,28,31,15
j20.mm/j2010_10.mm,TabuSearch,2500,28,28,25
j20.mm/j2010_10.mm,GeneticAlgorithm,2500,28,28,27
j20.mm/j2010_10.mm,SimulatedAnnealing,2500,28,28,28
j20.mm/j2010_10.mm,HillClimbing,2500,28,28,23
j20.mm/j2010_10.mm,RandomSolver,2500,28,31,21
j20.mm/j2010_10.mm,TabuSearch,5000,28,28,28
j20.mm/j2010_10.mm,GeneticAlgorithm,5000,28,28,25
j20.mm/j2010_10.mm,SimulatedAnnealing,5000,28,28,26
j20.mm/j2010_10.mm,TabuSearch,500,28,30,32
j20.mm/j2010_10.mm,HillClimbing,5000,28,30,30
j20.mm/j2010_10.mm,TabuSearch,1000,28,30,32
j20.mm/j2010_10.mm,GeneticAlgorithm,500,28,28,19
j20.mm/j2010_10.mm,SimulatedAnnealing,500,28,30,24
j20.mm/j2010_10.mm,HillClimbing,500,28,30,30
j20.mm/j2010_10.mm,GeneticAlgorithm,1000,28,28,25
j20.mm/j2010_10.mm,SimulatedAnnealing,1000,28,30,26
j20.mm/j2010_10.mm,HillClimbing,1000,28,30,30
j20.mm/j2010_10.mm,RandomSolver,500,28,32,21
j20.mm/j2010_10.mm,RandomSolver,1000,28,33,19
j20.mm/j2010_10.mm,RandomSolver,5000,28,32,18
j20.mm/j2010_10.mm,TabuSearch,500,28,30,30
j20.mm/j2010_10.mm,TabuSearch,1000,28,28,25
j20.mm/j2010_10.mm,TabuSearch,2500,28,28,28
j20.mm/j2010_10.mm,GeneticAlgorithm,500,28,29,25
j20.mm/j2010_10.mm,SimulatedAnnealing,500,28,29,27
j20.mm/j2010_10.mm,HillClimbing,500,28,30,24
j20.mm/j2010_10.mm,GeneticAlgorithm,1000,28,28,25
j20.mm/j2010_10.mm,SimulatedAnnealing,1000,28,30,32
j20.mm/j2010_10.mm,HillClimbing,1000,28,30,31
j20.mm/j2010_10.mm,RandomSolver,500,28,35,20
j20.mm/j2010_10.mm,GeneticAlgorithm,2500,28,28,25
j20.mm/j2010_10.mm,SimulatedAnnealing,2500,28,28,23
j20.mm/j2010_10.mm,RandomSolver,1000,28,34,24
j20.mm/j2010_10.mm,HillClimbing,2500,28,30,31
j20.mm/j2010_10.mm,TabuSearch,5000,28,28,29
j20.mm/j2010_10.mm,RandomSolver,2500,28,30,23
j20.mm/j2010_10.mm,GeneticAlgorithm,5000,28,28,25
j20.mm/j2010_10.mm,HillClimbing,5000,28,28,23
j20.mm/j2010_10.mm,SimulatedAnnealing,5000,28,28,25
j20.mm/j2010_10.mm,RandomSolver,5000,28,32,21
j20.mm/j2010_10.mm,TabuSearch,1000,28,30,29
j20.mm/j2010_10.mm,TabuSearch,2500,28,28,28
j20.mm/j2010_10.mm,GeneticAlgorithm,1000,28,28,22
j20.mm/j2010_10.mm,SimulatedAnnealing,1000,28,28,22
j20.mm/j2010_10.mm,HillClimbing,1000,28,30,32
j20.mm/j2010_10.mm,TabuSearch,500,28,31,27
j20.mm/j2010_10.mm,GeneticAlgorithm,2500,28,28,25
j20.mm/j2010_10.mm,SimulatedAnnealing,2500,28,28,28
j20.mm/j2010_10.mm,RandomSolver,1000,28,31,20
j20.mm/j2010_10.mm,HillClimbing,2500,28,31,27
j20.mm/j2010_10.mm,GeneticAlgorithm,500,28,28,21
j20.mm/j2010_10.mm,SimulatedAnnealing,500,28,30,31
j20.mm/j2010_10.mm,HillClimbing,500,28,30,32
j20.mm/j2010_10.mm,TabuSearch,5000,28,28,29
j20.mm/j2010_10.mm,RandomSolver,500,28,34,20
j20.mm/j2010_10.mm,HillClimbing,5000,28,29,28
j20.mm/j2010_10.mm,RandomSolver,2500,28,32,34
j20.mm/j2010_10.mm,GeneticAlgorithm,5000,28,28,30
j20.mm/j2010_10.mm,SimulatedAnnealing,5000,28,28,28
j20.mm/j2010_10.mm,RandomSolver,5000,28,29,19
j20.mm/j2010_2.mm,TabuSearch,2500,24,24,25
j20.mm/j2010_2.mm,GeneticAlgorithm,2500,24,24,26
j20.mm/j2010_2.mm,SimulatedAnnealing,2500,24,24,23
j20.mm/j2010_2.mm,HillClimbing,2500,24,24,23
j20.mm/j2010_2.mm,RandomSolver,2500,24,27,20
j20.mm/j2010_2.mm,TabuSearch,5000,24,24,26
j20.mm/j2010_2.mm,GeneticAlgorithm,5000,24,24,28
j20.mm/j2010_2.mm,SimulatedAnnealing,5000,24,24,28
j20.mm/j2010_2.mm,TabuSearch,1000,24,24,26
j20.mm/j2010_2.mm,HillClimbing,5000,24,24,14
j20.mm/j2010_2.mm,GeneticAlgorithm,1000,24,24,19
j20.mm/j2010_2.mm,SimulatedAnnealing,1000,24,24,19
j20.mm/j2010_2.mm,HillClimbing,1000,24,27,34
j20.mm/j2010_2.mm,RandomSolver,1000,24,31,17
j20.mm/j2010_2.mm,TabuSearch,500,24,27,33
j20.mm/j2010_2.mm,GeneticAlgorithm,500,24,24,18
j20.mm/j2010_2.mm,SimulatedAnnealing,500,24,25,20
j20.mm/j2010_2.mm,HillClimbing,500,24,27,33
j20.mm/j2010_2.mm,RandomSolver,500,24,30,19
j20.mm/j2010_2.mm,RandomSolver,5000,24,29,20
j20.mm/j2010_2.mm,TabuSearch,2500,24,24,23
j20.mm/j2010_2.mm,GeneticAlgorithm,2500,24,24,24
j20.mm/j2010_2.mm,SimulatedAnnealing,2500,24,24,23
j20.mm/j2010_2.mm,HillClimbing,2500,24,24,25
j20.mm/j2010_2.mm,RandomSolver,2500,24,29,27
j20.mm/j2010_2.mm,TabuSearch,5000,24,24,24
j20.mm/j2010_2.mm,TabuSearch,1000,24,24,22
j20.mm/j2010_2.mm,GeneticAlgorithm,5000,24,24,26
j20.mm/j2010_2.mm,GeneticAlgorithm,1000,24,24,19
j20.mm/j2010_2.mm,SimulatedAnnealing,5000,24,24,23
j20.mm/j2010_2.mm,SimulatedAnnealing,1000,24,25,29
j20.mm/j2010_2.mm,HillClimbing,5000,24,27,26
j20.mm/j2010_2.mm,HillClimbing,1000,24,24,25
j20.mm/j2010_2.mm,RandomSolver,1000,24,33,25
j20.mm/j2010_2.mm,TabuSearch,500,24,24,23
j20.mm/j2010_2.mm,GeneticAlgorithm,500,24,24,19
j20.mm/j2010_2.mm,SimulatedAnnealing,500,24,28,28
j20.mm/j2010_2.mm,HillClimbing,500,24,24,25
j20.mm/j2010_2.mm,RandomSolver,500,24,32,19
j20.mm/j2010_2.mm,RandomSolver,5000,24,24,15
j20.mm/j2010_2.mm,TabuSearch,2500,24,24,23
j20.mm/j2010_2.mm,TabuSearch,1000,24,24,23
j20.mm/j2010_2.mm,GeneticAlgorithm,2500,24,24,24
j20.mm/j2010_2.mm,SimulatedAnnealing,2500,24,24,21
j20.mm/j2010_2.mm,HillClimbing,2500,24,24,26
j20.mm/j2010_2.mm,GeneticAlgorithm,1000,24,24,19
j20.mm/j2010_2.mm,SimulatedAnnealing,1000,24,24,26
j20.mm/j2010_2.mm,HillClimbing,1000,24,27,33
j20.mm/j2010_2.mm,RandomSolver,1000,24,27,20
j20.mm/j2010_2.mm,TabuSearch,500,24,24,26
j20.mm/j2010_2.mm,GeneticAlgorithm,500,24,24,15
j20.mm/j2010_2.mm,SimulatedAnnealing,500,24,24,20
j20.mm/j2010_2.mm,RandomSolver,2500,24,28,23
j20.mm/j2010_2.mm,HillClimbing,500,24,27,34
j20.mm/j2010_2.mm,RandomSolver,500,24,28,14
j20.mm/j2010_2.mm,TabuSearch,5000,24,24,28
j20.mm/j2010_2.mm,HillClimbing,5000,24,25,21
j20.mm/j2010_2.mm,SimulatedAnnealing,5000,24,24,28
j20.mm/j2010_2.mm,GeneticAlgorithm,5000,24,24,25
j20.mm/j2010_2.mm,RandomSolver,5000,24,26,17
j20.mm/j2010_2.mm,TabuSearch,500,24,24,26
j20.mm/j2010_2.mm,TabuSearch,1000,24,24,25
j20.mm/j2010_2.mm,HillClimbing,1000,24,24,28
j20.mm/j2010_2.mm,TabuSearch,2500,24,24,27
j20.mm/j2010_2.mm,GeneticAlgorithm,500,24,26,19
j20.mm/j2010_2.mm,SimulatedAnnealing,500,24,28,22
j20.mm/j2010_2.mm,RandomSolver,1000,24,30,19
j20.mm/j2010_2.mm,HillClimbing,500,24,24,26
j20.mm/j2010_2.mm,SimulatedAnnealing,1000,24,24,26
j20.mm/j2010_2.mm,GeneticAlgorithm,1000,24,24,20
j20.mm/j2010_2.mm,RandomSolver,500,24,31,22
j20.mm/j2010_2.mm,GeneticAlgorithm,2500,24,24,26
j20.mm/j2010_2.mm,TabuSearch,5000,24,24,26
j20.mm/j2010_2.mm,SimulatedAnnealing,2500,24,24,22
j20.mm/j2010_2.mm,HillClimbing,5000,24,24,24
j20.mm/j2010_2.mm,HillClimbing,2500,24,24,22
j20.mm/j2010_2.mm,GeneticAlgorithm,5000,24,24,26
j20.mm/j2010_2.mm,SimulatedAnnealing,5000,24,24,23
j20.mm/j2010_2.mm,RandomSolver,2500,24,29,19
j20.mm/j2010_2.mm,RandomSolver,5000,24,28,17
j20.mm/j2010_2.mm,TabuSearch,2500,24,24,28
j20.mm/j2010_2.mm,GeneticAlgorithm,2500,24,24,23
j20.mm/j2010_2.mm,SimulatedAnnealing,2500,24,24,23
j20.mm/j2010_2.mm,HillClimbing,2500,24,27,34
j20.mm/j2010_2.mm,TabuSearch,1000,24,24,22
j20.mm/j2010_2.mm,TabuSearch,5000,24,24,28
j20.mm/j2010_2.mm,TabuSearch,500,24,24,25
j20.mm/j2010_2.mm,HillClimbing,5000,24,27,34
j20.mm/j2010_2.mm,GeneticAlgorithm,1000,24,24,19
j20.mm/j2010_2.mm,SimulatedAnnealing,5000,24,24,28
j20.mm/j2010_2.mm,HillClimbing,1000,24,24,26
j20.mm/j2010_2.mm,SimulatedAnnealing,1000,24,25,28
j20.mm/j2010_2.mm,HillClimbing,500,24,25,27
j20.mm/j2010_2.mm,SimulatedAnnealing,500,24,27,32
j20.mm/j2010_2.mm,GeneticAlgorithm,500,24,25,21
j20.mm/j2010_2.mm,RandomSolver,500,24,30,19
j20.mm/j2010_2.mm,RandomSolver,1000,24,30,18
j20.mm/j2010_2.mm,RandomSolver,2500,24,30,25
j20.mm/j2010_2.mm,GeneticAlgorithm,5000,24,24,25
j20.mm/j2010_2.mm,RandomSolver,5000,24,24,12
j20.mm/j2010_2.mm,TabuSearch,2500,24,24,27
j20.mm/j2010_2.mm,GeneticAlgorithm,2500,24,24,25
j20.mm/j2010_2.mm,SimulatedAnnealing,2500,24,24,23
j20.mm/j2010_2.mm,HillClimbing,2500,24,24,23
j20.mm/j2010_2.mm,RandomSolver,2500,24,29,24
j20.mm/j2010_2.mm,TabuSearch,5000,24,24,26
j20.mm/j2010_2.mm,GeneticAlgorithm,5000,24,24,25
j20.mm/j2010_2.mm,SimulatedAnnealing,5000,24,24,28
j20.mm/j2010_2.mm,HillClimbing,5000,24,24,23
j20.mm/j2010_2.mm,TabuSearch,1000,24,24,27
j20.mm/j2010_2.mm,GeneticAlgorithm,1000,24,24,16
j20.mm/j2010_2.mm,SimulatedAnnealing,1000,24,25,25
j20.mm/j2010_2.mm,HillClimbing,1000,24,25,30
j20.mm/j2010_2.mm,TabuSearch,500,24,24,16
j20.mm/j2010_2.mm,RandomSolver,1000,24,30,21
j20.mm/j2010_2.mm,HillClimbing,500,24,24,18
j20.mm/j2010_2.mm,GeneticAlgorithm,500,24,25,20
j20.mm/j2010_2.mm,SimulatedAnnealing,500,24,25,28
j20.mm/j2010_2.mm,RandomSolver,5000,24,27,17
j20.mm/j2010_2.mm,RandomSolver,500,24,28,19
j20.mm/j2010_3.mm,TabuSearch,2500,20,21,19
j20.mm/j2010_3.mm,TabuSearch,1000,20,22,28
j20.mm/j2010_3.mm,GeneticAlgorithm,2500,20,21,19
j20.mm/j2010_3.mm,GeneticAlgorithm,1000,20,23,24
j20.mm/j2010_3.mm,SimulatedAnnealing,1000,20,24,18
j20.mm/j2010_3.mm,SimulatedAnnealing,2500,20,22,14
j20.mm/j2010_3.mm,HillClimbing,1000,20,21,17
j20.mm/j2010_3.mm,HillClimbing,2500,20,24,21
j20.mm/j2010_3.mm,TabuSearch,500,20,23,17
j20.mm/j2010_3.mm,RandomSolver,1000,20,30,10
j20.mm/j2010_3.mm,TabuSearch,5000,20,21,22
j20.mm/j2010_3.mm,GeneticAlgorithm,500,20,26,24
j20.mm/j2010_3.mm,SimulatedAnnealing,500,20,23,17
j20.mm/j2010_3.mm,HillClimbing,500,20,22,25
j20.mm/j2010_3.mm,RandomSolver,500,20,34,21
j20.mm/j2010_3.mm,HillClimbing,5000,20,21,17
j20.mm/j2010_3.mm,RandomSolver,2500,20,29,18
j20.mm/j2010_3.mm,SimulatedAnnealing,5000,20,21,12
j20.mm/j2010_3.mm,GeneticAlgorithm,5000,20,21,22
j20.mm/j2010_3.mm,RandomSolver,5000,20,29,21
j20.mm/j2010_3.mm,TabuSearch,2500,20,21,19
j20.mm/j2010_3.mm,GeneticAlgorithm,2500,20,21,16
j20.mm/j2010_3.mm,SimulatedAnnealing,2500,20,21,17
j20.mm/j2010_3.mm,HillClimbing,2500,20,21,17
j20.mm/j2010_3.mm,RandomSolver,2500,20,30,22
j20.mm/j2010_3.mm,TabuSearch,5000,20,21,20
j20.mm/j2010_3.mm,GeneticAlgorithm,5000,20,21,17
j20.mm/j2010_3.mm,SimulatedAnnealing,5000,20,22,14
j20.mm/j2010_3.mm,TabuSearch,1000,20,21,14
j20.mm/j2010_3.mm,HillClimbing,5000,20,27,23
j20.mm/j2010_3.mm,TabuSearch,500,20,21,13
j20.mm/j2010_3.mm,GeneticAlgorithm,1000,20,22,27
j20.mm/j2010_3.mm,SimulatedAnnealing,1000,20,21,12
j20.mm/j2010_3.mm,HillClimbing,1000,20,21,13
j20.mm/j2010_3.mm,GeneticAlgorithm,500,20,23,15
j20.mm/j2010_3.mm,SimulatedAnnealing,500,20,29,17
j20.mm/j2010_3.mm,HillClimbing,500,20,21,12
j20.mm/j2010_3.mm,RandomSolver,500,20,29,22
j20.mm/j2010_3.mm,RandomSolver,1000,20,29,17
j20.mm/j2010_3.mm,RandomSolver,5000,20,27,5
j20.mm/j2010_3.mm,TabuSearch,2500,20,21,16
j20.mm/j2010_3.mm,GeneticAlgorithm,2500,20,20,9
j20.mm/j2010_3.mm,SimulatedAnnealing,2500,20,24,24
j20.mm/j2010_3.mm,HillClimbing,2500,20,21,19
j20.mm/j2010_3.mm,TabuSearch,1000,20,25,16
j20.mm/j2010_3.mm,TabuSearch,5000,20,21,19
j20.mm/j2010_3.mm,RandomSolver,2500,20,30,22
j20.mm/j2010_3.mm,TabuSearch,500,20,27,23
j20.mm/j2010_3.mm,GeneticAlgorithm,1000,20,21,15
j20.mm/j2010_3.mm,SimulatedAnnealing,1000,20,24,17
j20.mm/j2010_3.mm,HillClimbing,1000,20,21,13
j20.mm/j2010_3.mm,GeneticAlgorithm,500,20,22,22
j20.mm/j2010_3.mm,SimulatedAnnealing,500,20,26,29
j20.mm/j2010_3.mm,HillClimbing,500,20,24,21
j20.mm/j2010_3.mm,HillClimbing,5000,20,21,17
j20.mm/j2010_3.mm,RandomSolver,500,20,32,25
j20.mm/j2010_3.mm,RandomSolver,1000,20,32,17
j20.mm/j2010_3.mm,SimulatedAnnealing,5000,20,21,14
j20.mm/j2010_3.mm,GeneticAlgorithm,5000,20,21,19
j20.mm/j2010_3.mm,RandomSolver,5000,20,29,17
j20.mm/j2010_3.mm,TabuSearch,1000,20,21,16
j20.mm/j2010_3.mm,TabuSearch,2500,20,21,19
j20.mm/j2010_3.mm,HillClimbing,2500,20,21,19
j20.mm/j2010_3.mm,TabuSearch,5000,20,21,22
j20.mm/j2010_3.mm,SimulatedAnnealing,2500,20,23,15
j20.mm/j2010_3.mm,GeneticAlgorithm,1000,20,23,16
j20.mm/j2010_3.mm,SimulatedAnnealing,1000,20,25,19
j20.mm/j2010_3.mm,HillClimbing,1000,20,25,30
j20.mm/j2010_3.mm,GeneticAlgorithm,2500,20,21,15
j20.mm/j2010_3.mm,RandomSolver,2500,20,30,20
j20.mm/j2010_3.mm,RandomSolver,1000,20,31,15
